Event ID,Event time,User name,Event name,Resource type,Resources,AWS access key,AWS region,Error code,Source IP address
cb4146db-e076-4636-b279-da00d7fa7b03,"2020-06-19, 08:12:59 AM",configLambdaExecution,SelectResourceConfig,,,,us-east-1,,config.amazonaws.com
ce2fdad3-d756-4dc7-959e-f5337177eb6a,"2020-06-19, 08:12:59 AM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
d83875a8-94e9-46f5-b79f-bbb4dcbd1a4b,"2020-06-19, 08:12:59 AM",configLambdaExecution,SelectResourceConfig,,,,us-east-1,,config.amazonaws.com
de34e313-afe5-42d3-91f1-05d7decd3cd9,"2020-06-19, 08:12:59 AM",configLambdaExecution,SelectResourceConfig,,,,us-east-1,,config.amazonaws.com
eb0f3978-fa49-4720-80fd-a3c2f61fab56,"2020-06-19, 08:12:59 AM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
f3262f9d-fcce-4a6d-89fc-8a7524461789,"2020-06-19, 08:12:59 AM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
0f6f2ad7-135b-4250-a694-7515a306d838,"2020-06-19, 08:12:58 AM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
10d1227d-c40f-4bdf-bd12-22542e08ba22,"2020-06-19, 08:12:58 AM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
1fad7aa7-ca5a-4f54-a4df-bc0f6724a790,"2020-06-19, 08:12:58 AM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
2aa566c6-5c7d-4e65-b9ae-775fd34698ba,"2020-06-19, 08:12:58 AM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
38ba60e5-c7e0-4762-bab4-15ca7ad5b8e2,"2020-06-19, 08:12:58 AM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
439e8adc-9196-4282-8b60-88d37da8fc32,"2020-06-19, 08:12:58 AM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
49101859-1a01-44a9-9b24-fe1953629213,"2020-06-19, 08:12:58 AM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
5f557250-52c4-46c8-8b2d-441f0b7fa19d,"2020-06-19, 08:12:58 AM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
71e4856e-504c-413c-b638-ec57ac061369,"2020-06-19, 08:12:58 AM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
77870ef2-c705-4603-b809-6c1d0fe2e4da,"2020-06-19, 08:12:58 AM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
79044038-babf-44cf-a21a-f2b72820a820,"2020-06-19, 08:12:58 AM",configLambdaExecution,BatchGetResourceConfig,,,,us-east-1,,config.amazonaws.com
8671b8df-5446-4092-963c-90a34e3d1578,"2020-06-19, 08:12:58 AM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
a15be7c9-ff61-4e6e-91a8-57e9f73b2888,"2020-06-19, 08:12:58 AM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
b6002dc2-a16c-4efc-a27d-6c6c4ba8ad07,"2020-06-19, 08:12:58 AM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
d953747b-cd7d-4dbe-993d-caac466e74c3,"2020-06-19, 08:12:58 AM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
e766e3c2-e312-4f73-8035-738705541390,"2020-06-19, 08:12:58 AM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
f891ce57-6b2b-4b5c-8914-f254059a3d3c,"2020-06-19, 08:12:58 AM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
fabb117d-775a-49ec-b1a8-cc3004af758d,"2020-06-19, 08:12:58 AM",configLambdaExecution,PutEvaluations,,,,us-east-1,,config.amazonaws.com
